,Station Name,Air Temperature,Humidity,Interval Rain,Total Rain,Wind Speed,Maximum Wind Speed,Month,Hour,Day of Year
12615,Oak Street ,43.27777777777778,33,0.0,140.3,1.1,1.7,October,15,276
12616,Foster ,43.605555555555554,26,0.0,0.0,3.3,0.0,October,16,276
12617,Oak Street ,43.55555555555556,32,0.0,140.3,0.7,2.0,October,16,276
12618,Foster ,43.76111111111111,26,0.0,0.0,3.3,0.0,October,17,276
12619,Oak Street ,43.94444444444444,29,0.0,140.3,1.2,2.6,October,17,276
12620,Foster ,43.483333333333334,26,0.0,0.0,3.3,0.0,October,18,276
12621,Oak Street ,43.888888888888886,29,0.0,140.3,0.6,1.1,October,18,276
12622,Foster ,41.66111111111111,59,0.0,0.0,3.3,0.0,September,5,254
12623,Oak Street ,43.05555555555556,52,0.0,81.4,1.3,3.1,September,5,254
12624,Foster ,43.327777777777776,76,0.0,0.0,3.3,0.0,September,6,256
12625,Oak Street ,44.666666666666664,66,0.0,81.4,0.0,0.6,September,6,256
12626,Foster ,43.388888888888886,78,0.0,0.0,3.3,0.0,September,7,256
12627,Oak Street ,44.5,70,0.0,81.4,1.7,2.6,September,7,256
12628,Foster ,44.03888888888889,81,0.0,0.0,3.3,0.0,September,8,256
12629,Oak Street ,44.55555555555556,75,0.0,81.4,1.6,2.2,September,8,256
12630,Foster ,44.16111111111111,75,0.0,0.0,3.3,0.0,September,9,256
12631,Oak Street ,44.72222222222222,74,0.0,81.4,1.4,1.8,September,9,256
12632,Foster ,44.22222222222222,76,0.0,0.0,3.3,0.0,September,10,256
12633,Oak Street ,44.77777777777778,74,0.0,81.4,1.5,1.9,September,10,256
12634,Foster ,44.37777777777778,73,0.0,0.0,3.3,0.0,September,11,256
12635,Oak Street ,44.666666666666664,78,0.0,81.4,2.3,2.7,September,11,256
12636,Foster ,44.25555555555555,76,0.0,0.0,3.3,0.0,September,12,256
12637,Oak Street ,44.55555555555556,78,0.0,81.4,2.1,2.5,September,12,256
12638,Foster ,44.53333333333333,74,0.0,0.0,3.3,0.0,September,13,256
12639,Oak Street ,45.05555555555556,79,0.0,81.4,1.6,2.6,September,13,256
12640,Foster ,44.59444444444445,75,0.0,0.0,3.3,0.0,September,14,256
12641,Oak Street ,45.166666666666664,78,0.0,81.4,1.7,2.2,September,14,256
12642,Foster ,44.87222222222222,74,0.0,0.0,3.3,0.0,September,15,256
12643,Oak Street ,45.166666666666664,76,0.0,81.4,1.1,1.7,September,15,256
12644,Foster ,44.81111111111111,76,0.0,0.0,3.3,0.0,September,16,256
12645,Oak Street ,45.05555555555556,79,0.0,81.4,1.9,2.6,September,16,256
12646,Foster ,44.81111111111111,76,0.0,0.0,3.3,0.0,September,17,256
12647,Oak Street ,45.05555555555556,80,0.0,81.4,1.8,2.3,September,17,256
12648,Foster ,44.71666666666667,78,0.0,0.0,3.3,0.0,September,18,256
12649,Oak Street ,45.111111111111114,77,0.0,81.4,1.3,1.8,September,18,256
12650,Foster ,44.81111111111111,75,0.0,0.0,3.3,0.0,September,19,256
12651,Oak Street ,45.05555555555556,76,0.0,81.4,0.8,1.5,September,19,256
12652,Foster ,44.59444444444445,78,0.0,0.0,3.3,0.0,September,20,256
12653,Oak Street ,45.166666666666664,75,0.0,81.4,0.5,1.1,September,20,256
12654,Foster ,44.65555555555556,75,0.0,0.0,3.3,0.0,September,21,256
12655,Oak Street ,45.05555555555556,80,0.0,81.4,1.2,1.6,September,21,256
12656,Foster ,44.65555555555556,77,0.0,0.0,3.3,0.0,September,22,256
12657,Oak Street ,44.833333333333336,82,0.0,81.4,0.4,1.8,September,22,256
12658,Foster ,44.81111111111111,73,0.0,0.0,3.3,0.0,September,23,256
12659,Oak Street ,45.111111111111114,76,0.0,81.4,1.5,3.7,September,23,256
12660,Foster ,44.71666666666667,69,0.0,0.0,3.3,0.0,September,0,257
12661,Oak Street ,45.0,70,0.0,81.4,0.6,1.8,September,0,257
12662,Foster ,44.43888888888889,70,0.0,0.0,3.3,0.0,September,1,257
12663,Oak Street ,44.72222222222222,69,0.0,81.4,0.7,2.9,September,1,257
12664,Foster ,44.25555555555555,69,0.0,0.0,3.3,0.0,September,2,257
12665,Oak Street ,44.72222222222222,67,0.0,81.4,1.4,2.0,September,2,257
12666,Oak Street ,44.55555555555556,68,0.0,81.4,1.3,2.1,September,3,257
12667,Oak Street ,44.333333333333336,71,0.0,81.4,1.5,3.5,September,4,257
12668,Foster ,44.03888888888889,72,0.0,0.0,3.3,0.0,September,3,257
12669,Foster ,43.7,74,0.0,0.0,3.3,0.0,September,5,257
12670,Oak Street ,44.22222222222222,72,0.0,81.4,1.1,2.9,September,5,257
12671,Foster ,43.605555555555554,75,0.0,0.0,3.3,0.0,September,6,257
12672,Oak Street ,44.166666666666664,73,0.0,81.4,1.8,2.9,September,6,257
12673,Foster ,43.605555555555554,75,0.0,0.0,3.3,0.0,September,7,257
12674,Oak Street ,44.05555555555556,75,0.0,81.4,2.3,3.1,September,7,257
12675,Oak Street ,44.44444444444444,72,0.0,81.4,3.3,4.4,September,8,257
12676,Oak Street ,44.388888888888886,71,0.0,81.4,3.6,4.7,September,9,257
12677,Foster ,44.16111111111111,70,0.0,0.0,3.3,0.0,September,8,257
12678,Foster ,44.43888888888889,66,0.0,0.0,3.3,0.0,September,10,257
12679,Oak Street ,44.44444444444444,70,0.0,81.4,3.5,4.6,September,10,257
12680,Foster ,44.93333333333334,62,0.0,0.0,3.3,0.0,September,11,257
12681,Oak Street ,44.333333333333336,75,0.0,81.4,2.8,3.2,September,11,257
12682,Foster ,43.94444444444444,70,0.0,0.0,3.3,0.0,September,12,257
12683,Oak Street ,44.388888888888886,77,0.0,81.4,2.4,3.1,September,12,257
12684,Foster ,44.16111111111111,74,0.0,0.0,3.3,0.0,September,13,257
12685,Oak Street ,44.72222222222222,75,0.0,81.4,1.5,1.9,September,13,257
12686,Foster ,44.5,73,0.0,0.0,3.3,0.0,September,14,257
12687,Oak Street ,45.0,75,0.0,81.4,1.7,2.2,September,14,257
12688,Foster ,44.81111111111111,71,0.0,0.0,3.3,0.0,September,15,257
12689,Oak Street ,45.0,77,0.0,81.4,1.7,2.4,September,15,257
12690,Foster ,44.87222222222222,67,0.0,0.0,3.3,0.0,September,16,257
12691,Oak Street ,45.111111111111114,76,0.0,81.4,1.3,1.9,September,16,257
12692,Foster ,44.99444444444445,71,0.0,0.0,3.3,0.0,September,17,257
12693,Oak Street ,45.111111111111114,76,0.0,81.4,1.7,2.2,September,17,257
12694,Oak Street ,45.111111111111114,79,0.0,81.4,1.9,2.6,September,18,257
12695,Oak Street ,45.05555555555556,79,0.0,81.4,1.1,2.6,September,19,257
12696,Foster ,44.81111111111111,78,0.0,0.0,3.3,0.0,September,18,257
12697,Foster ,44.59444444444445,80,0.0,0.0,3.3,0.0,September,20,257
12698,Oak Street ,45.333333333333336,74,0.0,81.4,0.7,1.6,September,20,257
12699,Foster ,44.5,78,0.0,0.0,3.3,0.0,September,21,257
12700,Foster ,43.977777777777774,83,0.0,0.0,3.3,0.0,September,22,257
12701,Foster ,42.55555555555556,33,0.0,0.0,3.3,0.0,October,0,296
12702,Oak Street ,46.166666666666664,59,0.0,81.4,2.2,3.5,September,21,257
12703,Foster ,42.98888888888889,28,0.0,0.0,3.3,0.0,October,19,276
12704,Oak Street ,43.77777777777778,30,0.0,140.3,0.4,0.9,October,19,276
12705,Oak Street ,43.5,37,0.0,141.1,1.3,2.4,October,9,280
12706,Foster ,43.111111111111114,32,0.0,0.0,3.3,0.0,October,12,282
12707,Oak Street ,43.888888888888886,34,0.0,141.1,1.8,4.0,October,12,282
12708,Foster ,41.105555555555554,62,0.0,0.0,3.3,0.0,October,20,284
12709,Foster ,42.21666666666667,42,0.0,0.0,3.3,0.0,October,14,284
12710,Oak Street ,42.111111111111114,45,0.0,141.1,2.1,4.1,October,14,284
12711,Oak Street ,42.166666666666664,59,0.0,141.1,0.5,1.4,October,20,284
12712,Foster ,41.53888888888889,48,0.0,0.0,3.3,0.0,October,1,285
12713,Foster ,42.03333333333333,44,0.0,0.0,3.3,0.0,October,16,284
12714,Oak Street ,42.05555555555556,48,0.0,141.1,1.9,2.1,October,16,284
12715,Foster ,41.2,67,0.0,0.0,3.3,0.0,October,21,284
12716,Foster ,41.93888888888889,47,0.0,0.0,3.3,0.0,October,17,284
12717,Oak Street ,42.111111111111114,52,0.0,141.1,2.2,2.7,October,17,284
12718,Oak Street ,42.333333333333336,62,0.0,141.1,1.8,2.5,October,21,284
12719,Foster ,41.66111111111111,53,0.0,0.0,3.3,0.0,October,18,284
12720,Foster ,41.044444444444444,55,0.0,0.0,3.3,0.0,October,8,284
12721,Oak Street ,41.55555555555556,51,0.0,141.1,2.2,4.9,October,8,284
12722,Oak Street ,42.05555555555556,56,0.0,141.1,1.6,2.3,October,18,284
12723,Foster ,41.32222222222222,76,0.0,0.0,3.3,0.0,October,0,285
12724,Foster ,41.105555555555554,58,0.0,0.0,3.3,0.0,October,19,284
12725,Foster ,41.44444444444444,51,0.0,0.0,3.3,0.0,October,11,284
12726,Oak Street ,41.5,54,0.0,141.1,2.6,3.8,October,11,284
12727,Foster ,41.26111111111111,70,0.0,0.0,3.3,0.0,October,22,284
12728,Foster ,41.6,50,0.0,0.0,3.3,0.0,October,12,284
12729,Oak Street ,41.72222222222222,56,0.0,141.1,3.0,4.4,October,12,284
12730,Oak Street ,42.333333333333336,66,0.0,141.1,1.2,2.7,October,22,284
12731,Foster ,41.93888888888889,48,0.0,0.0,3.3,0.0,October,13,284
12732,Oak Street ,41.77777777777778,51,0.0,141.1,3.3,4.2,October,13,284
12733,Oak Street ,42.111111111111114,56,0.0,141.1,0.8,1.4,October,19,284
12734,Oak Street ,42.44444444444444,60,0.0,141.1,0.3,0.9,October,0,285
12735,Foster ,41.26111111111111,42,0.0,0.0,3.3,0.0,October,2,285
12736,Oak Street ,42.55555555555556,42,0.0,141.1,0.8,2.6,October,1,285
12737,Oak Street ,42.55555555555556,36,0.0,141.1,0.5,0.9,October,2,285
12738,Oak Street ,46.166666666666664,59,0.0,81.4,2.7,4.3,September,22,257
12739,Foster ,44.37777777777778,78,0.0,0.0,3.3,0.0,September,23,257
12740,Oak Street ,45.72222222222222,62,0.0,81.4,1.2,3.9,September,23,257
12741,Foster ,44.59444444444445,71,0.0,0.0,3.3,0.0,September,0,258
12742,Oak Street ,45.05555555555556,70,0.0,81.4,0.8,2.4,September,0,258
12743,Foster ,44.37777777777778,70,0.0,0.0,3.3,0.0,September,1,258
12744,Oak Street ,44.77777777777778,71,0.0,81.4,1.5,3.5,September,1,258
12745,Foster ,44.16111111111111,73,0.0,0.0,3.3,0.0,September,2,258
12746,Oak Street ,44.666666666666664,68,0.0,81.4,2.5,3.9,September,2,258
12747,Foster ,43.977777777777774,70,0.0,0.0,3.3,0.0,September,3,258
12748,Oak Street ,44.44444444444444,68,0.0,81.4,2.6,5.0,September,3,258
12749,Foster ,43.76111111111111,71,0.0,0.0,3.3,0.0,September,4,258
12750,Oak Street ,44.388888888888886,70,0.0,81.4,2.5,3.6,September,4,258
12751,Foster ,43.76111111111111,72,0.0,0.0,3.3,0.0,September,5,258
12752,Oak Street ,44.388888888888886,69,0.0,81.4,2.8,4.1,September,5,258
12753,Foster ,43.666666666666664,75,0.0,0.0,3.3,0.0,September,6,258
12754,Oak Street ,44.22222222222222,71,0.0,81.4,1.9,4.6,September,6,258
12755,Foster ,43.7,74,0.0,0.0,3.3,0.0,September,7,258
12756,Oak Street ,44.22222222222222,73,0.0,81.4,2.6,3.8,September,7,258
12757,Foster ,44.03888888888889,70,0.0,0.0,3.3,0.0,September,8,258
12758,Oak Street ,44.72222222222222,70,0.0,81.4,3.1,4.4,September,8,258
12759,Foster ,44.1,71,0.0,0.0,3.3,0.0,September,9,258
12760,Oak Street ,44.388888888888886,73,0.0,81.4,3.0,4.6,September,9,258
12761,Foster ,44.99444444444445,63,0.0,0.0,3.3,0.0,September,10,258
12762,Oak Street ,44.77777777777778,72,0.0,81.4,3.3,4.8,September,10,258
12763,Foster ,44.37777777777778,70,0.0,0.0,3.3,0.0,September,11,258
12764,Oak Street ,44.55555555555556,74,0.0,81.4,2.3,3.0,September,11,258
12765,Foster ,44.22222222222222,71,0.0,0.0,3.3,0.0,September,12,258
12766,Oak Street ,44.611111111111114,78,0.0,81.4,2.8,3.1,September,12,258
12767,Foster ,44.25555555555555,74,0.0,0.0,3.3,0.0,September,13,258
12768,Oak Street ,44.77777777777778,79,0.0,81.4,2.1,2.7,September,13,258
12769,Foster ,44.87222222222222,72,0.0,0.0,3.3,0.0,September,14,258
12770,Oak Street ,45.27777777777778,74,0.0,81.4,1.2,1.9,September,14,258
12771,Foster ,45.333333333333336,71,0.0,0.0,3.3,0.0,September,15,258
12772,Oak Street ,45.77777777777778,72,0.0,81.4,0.5,1.4,September,15,258
12773,Foster ,45.55,72,0.0,0.0,3.3,0.0,September,16,258
12774,Oak Street ,45.94444444444444,71,0.0,81.4,0.5,1.0,September,16,258
12775,Foster ,45.21111111111111,75,0.0,0.0,3.3,0.0,September,17,258
12776,Oak Street ,45.833333333333336,74,0.0,81.4,0.7,1.2,September,17,258
12777,Foster ,45.21111111111111,74,0.0,0.0,3.3,0.0,September,18,258
12778,Oak Street ,45.44444444444444,77,0.0,81.4,0.7,1.1,September,18,258
12779,Foster ,44.93333333333334,80,0.0,0.0,3.3,0.0,September,19,258
12780,Oak Street ,45.55555555555556,75,0.0,81.4,0.7,1.3,September,19,258
12781,Foster ,44.87222222222222,78,0.0,0.0,3.3,0.0,September,20,258
12782,Oak Street ,45.55555555555556,75,0.0,81.4,0.7,1.3,September,20,258
12783,Foster ,44.77777777777778,78,0.0,0.0,3.3,0.0,September,21,258
12784,Oak Street ,45.77777777777778,71,0.0,81.4,1.5,2.3,September,21,258
12785,Foster ,44.87222222222222,76,0.0,0.0,3.3,0.0,September,22,258
12786,Oak Street ,45.611111111111114,75,0.0,81.4,0.8,1.6,September,22,258
12787,Foster ,45.21111111111111,70,0.0,0.0,3.3,0.0,September,23,258
12788,Oak Street ,46.55555555555556,58,0.0,81.4,2.5,5.4,September,23,258
12789,Foster ,45.08888888888889,70,0.0,0.0,3.3,0.0,September,0,259
12790,Oak Street ,45.77777777777778,66,0.0,81.4,2.4,3.9,September,0,259
12791,Foster ,44.81111111111111,70,0.0,0.0,3.3,0.0,September,1,259
12792,Oak Street ,45.333333333333336,70,0.0,81.4,1.1,1.7,September,1,259
12793,Oak Street ,45.22222222222222,67,0.0,81.4,1.6,2.8,September,2,259
12794,Oak Street ,44.94444444444444,71,0.0,81.4,2.9,5.0,September,3,259
12795,Foster ,44.5,73,0.0,0.0,3.3,0.0,September,2,259
12796,Foster ,43.977777777777774,79,0.0,0.0,3.3,0.0,September,4,259
12797,Oak Street ,44.77777777777778,73,0.0,81.4,2.7,3.8,September,4,259
12798,Foster ,43.977777777777774,77,0.0,0.0,3.3,0.0,September,5,259
12799,Oak Street ,44.666666666666664,70,0.0,81.4,2.1,3.3,September,5,259
12800,Foster ,43.666666666666664,80,0.0,0.0,3.3,0.0,September,6,259
12801,Oak Street ,44.77777777777778,71,0.0,81.4,2.9,4.1,September,6,259
12802,Foster ,43.666666666666664,78,0.0,0.0,3.3,0.0,September,7,259
12803,Oak Street ,44.833333333333336,68,0.0,81.4,0.8,1.1,September,7,259
12804,Foster ,44.31666666666667,73,0.0,0.0,3.3,0.0,September,8,259
12805,Oak Street ,45.111111111111114,72,0.0,81.4,3.2,5.6,September,8,259
12806,Foster ,44.53333333333333,70,0.0,0.0,3.3,0.0,September,9,259
12807,Oak Street ,45.166666666666664,72,0.0,81.4,3.3,4.8,September,9,259
12808,Foster ,44.71666666666667,68,0.0,0.0,3.3,0.0,September,10,259
12809,Oak Street ,45.27777777777778,68,0.0,81.4,2.5,4.3,September,10,259
12810,Foster ,44.99444444444445,68,0.0,0.0,3.3,0.0,September,11,259
12811,Foster ,42.772222222222226,29,0.0,0.0,3.3,0.0,October,20,276
12812,Oak Street ,45.166666666666664,72,0.0,81.4,3.0,4.2,September,11,259
12813,Foster ,45.15,68,0.0,0.0,3.3,0.0,September,12,259
12814,Oak Street ,45.0,76,0.0,81.4,1.9,2.6,September,12,259
12815,Foster ,45.42777777777778,67,0.0,0.0,3.3,0.0,September,13,259
12816,Oak Street ,44.94444444444444,77,0.0,81.4,2.7,3.1,September,13,259
12817,Foster ,45.05555555555556,70,0.0,0.0,3.3,0.0,September,14,259
12818,Oak Street ,45.55555555555556,75,0.0,81.4,1.4,1.7,September,14,259
12819,Foster ,45.21111111111111,73,0.0,0.0,3.3,0.0,September,15,259
12820,Oak Street ,45.77777777777778,74,0.0,81.4,0.8,1.3,September,15,259
12821,Foster ,45.05555555555556,75,0.0,0.0,3.3,0.0,September,16,259
12822,Oak Street ,46.166666666666664,69,0.0,81.4,0.0,0.8,September,16,259
12823,Foster ,45.333333333333336,71,0.0,0.0,3.3,0.0,September,17,259
12824,Oak Street ,46.44444444444444,65,0.0,81.4,0.3,0.6,September,17,259
12825,Foster ,44.99444444444445,79,0.0,0.0,3.3,0.0,September,18,259
12826,Oak Street ,45.666666666666664,72,0.0,81.4,0.5,1.8,September,18,259
12827,Foster ,44.77777777777778,77,0.0,0.0,3.3,0.0,September,19,259
12828,Oak Street ,45.611111111111114,74,0.0,81.4,0.7,1.5,September,19,259
12829,Foster ,44.81111111111111,80,0.0,0.0,3.3,0.0,September,20,259
12830,Oak Street ,45.388888888888886,75,0.0,81.4,0.9,1.9,September,20,259
12831,Foster ,44.53333333333333,79,0.0,0.0,3.3,0.0,September,21,259
12832,Oak Street ,45.22222222222222,78,0.0,81.4,0.0,0.7,September,21,259
12833,Foster ,44.53333333333333,78,0.0,0.0,3.3,0.0,September,22,259
12834,Oak Street ,45.333333333333336,75,0.0,81.4,0.4,0.6,September,22,259
12835,Foster ,44.81111111111111,76,0.0,0.0,3.3,0.0,September,23,259
12836,Oak Street ,45.72222222222222,67,0.0,81.4,1.3,3.0,September,23,259
12837,Foster ,44.99444444444445,69,0.0,0.0,3.3,0.0,September,0,260
12838,Oak Street ,46.05555555555556,60,0.0,81.4,1.9,2.5,September,0,260
12839,Foster ,45.08888888888889,63,0.0,0.0,3.3,0.0,September,1,260
12840,Oak Street ,45.72222222222222,55,0.0,81.4,1.9,3.5,September,1,260
12841,Oak Street ,45.388888888888886,55,0.0,81.4,2.7,4.4,September,2,260
12842,Oak Street ,45.22222222222222,58,0.0,81.4,2.7,4.7,September,3,260
12843,Foster ,44.65555555555556,62,0.0,0.0,3.3,0.0,September,2,260
12844,Foster ,43.88333333333333,70,0.0,0.0,3.3,0.0,September,4,260
12845,Oak Street ,45.166666666666664,55,0.0,81.4,2.3,4.1,September,4,260
12846,Foster ,44.03888888888889,62,0.0,0.0,3.3,0.0,September,5,260
12847,Oak Street ,44.94444444444444,55,0.0,81.4,2.7,4.0,September,5,260
12848,Foster ,43.205555555555556,32,0.0,0.0,3.3,0.0,October,10,280
12849,Foster ,43.605555555555554,69,0.0,0.0,3.3,0.0,September,6,260
12850,Oak Street ,45.22222222222222,44,0.0,81.4,0.5,1.0,September,6,260
12851,Foster ,43.483333333333334,63,0.0,0.0,3.3,0.0,September,7,260
12852,Oak Street ,45.44444444444444,47,0.0,81.4,1.2,2.2,September,7,260
12853,Foster ,44.22222222222222,61,0.0,0.0,3.3,0.0,September,8,260
12854,Oak Street ,45.666666666666664,47,0.0,81.4,1.5,2.7,September,8,260
12855,Foster ,44.53333333333333,56,0.0,0.0,3.3,0.0,September,9,260
12856,Oak Street ,45.72222222222222,50,0.0,81.4,2.2,3.7,September,9,260
12857,Foster ,45.05555555555556,53,0.0,0.0,3.3,0.0,September,10,260
12858,Oak Street ,46.44444444444444,49,0.0,81.4,1.5,2.8,September,10,260
12859,Foster ,45.08888888888889,62,0.0,0.0,3.3,0.0,September,11,260
12860,Oak Street ,45.611111111111114,62,0.0,81.4,2.9,4.1,September,11,260
12861,Foster ,45.48888888888889,62,0.0,0.0,3.3,0.0,September,12,260
12862,Oak Street ,45.888888888888886,61,0.0,81.4,2.2,3.3,September,12,260
12863,Foster ,45.42777777777778,64,0.0,0.0,3.3,0.0,September,13,260
12864,Oak Street ,45.111111111111114,74,0.0,81.4,2.5,3.0,September,13,260
12865,Foster ,45.644444444444446,63,0.0,0.0,3.3,0.0,September,14,260
12866,Oak Street ,45.44444444444444,71,0.0,81.4,1.6,1.8,September,14,260
12867,Foster ,45.705555555555556,60,0.0,0.0,3.3,0.0,September,15,260
12868,Oak Street ,46.388888888888886,56,0.0,81.4,1.1,1.7,September,15,260
12869,Foster ,45.55,66,0.0,0.0,3.3,0.0,September,16,260
12870,Oak Street ,46.44444444444444,59,0.0,81.4,0.8,2.2,September,16,260
12871,Foster ,45.36666666666667,70,0.0,0.0,3.3,0.0,September,17,260
12872,Oak Street ,46.666666666666664,50,0.0,81.4,0.6,2.2,September,17,260
12873,Foster ,44.99444444444445,77,0.0,0.0,3.3,0.0,September,18,260
12874,Oak Street ,45.55555555555556,76,0.0,81.4,0.9,1.4,September,18,260
12875,Foster ,44.59444444444445,80,0.0,0.0,3.3,0.0,September,19,260
12876,Oak Street ,45.888888888888886,57,0.0,81.4,0.8,1.3,September,19,260
12877,Foster ,44.71666666666667,66,0.0,0.0,3.3,0.0,September,20,260
12878,Oak Street ,45.94444444444444,56,0.0,81.4,1.0,1.3,September,20,260
12879,Foster ,44.5,64,0.0,0.0,3.3,0.0,September,21,260
12880,Oak Street ,46.0,52,0.0,81.4,0.9,1.9,September,21,260
12881,Foster ,45.36666666666667,52,0.0,0.0,3.3,0.0,September,22,260
12882,Oak Street ,46.05555555555556,48,0.0,81.4,1.0,2.4,September,22,260
12883,Foster ,44.59444444444445,62,0.0,0.0,3.3,0.0,September,23,260
12884,Oak Street ,45.72222222222222,48,0.0,81.4,1.1,2.0,September,23,260
12885,Foster ,43.977777777777774,70,0.0,0.0,3.3,0.0,September,0,261
12886,Oak Street ,45.27777777777778,63,0.0,81.4,2.1,2.9,September,0,261
12887,Foster ,44.25555555555555,66,0.0,0.0,3.3,0.0,September,1,261
12888,Oak Street ,45.22222222222222,58,0.0,81.4,1.4,2.7,September,1,261
12889,Foster ,44.37777777777778,59,0.0,0.0,3.3,0.0,September,2,261
12890,Oak Street ,45.05555555555556,55,0.0,81.4,2.5,4.0,September,2,261
12891,Foster ,43.94444444444444,62,0.0,0.0,3.3,0.0,September,3,261
12892,Oak Street ,44.611111111111114,60,0.0,81.4,1.7,3.0,September,3,261
12893,Foster ,43.388888888888886,71,0.0,0.0,3.3,0.0,September,5,261
12894,Oak Street ,44.44444444444444,58,0.0,81.4,0.9,1.2,September,5,261
12895,Foster ,43.111111111111114,73,0.0,0.0,3.3,0.0,September,6,261
12896,Oak Street ,44.05555555555556,62,0.0,81.4,0.4,1.0,September,6,261
12897,Foster ,43.111111111111114,73,0.0,0.0,3.3,0.0,September,7,261
12898,Oak Street ,44.22222222222222,68,0.0,81.4,0.7,1.2,September,7,261
12899,Foster ,44.5,68,0.0,0.0,3.3,0.0,September,8,261
12900,Oak Street ,44.611111111111114,71,0.0,81.4,1.7,2.3,September,8,261
12901,Foster ,44.25555555555555,69,0.0,0.0,3.3,0.0,September,9,261
12902,Oak Street ,44.5,73,0.0,81.4,2.1,2.5,September,9,261
12903,Foster ,44.25555555555555,69,0.0,0.0,3.3,0.0,September,10,261
12904,Oak Street ,44.77777777777778,72,0.0,81.4,1.5,2.0,September,10,261
12905,Foster ,44.16111111111111,73,0.0,0.0,3.3,0.0,September,11,261
12906,Oak Street ,44.77777777777778,76,0.0,81.4,1.5,2.3,September,11,261
12907,Foster ,44.16111111111111,76,0.0,0.0,3.3,0.0,September,12,261
12908,Oak Street ,44.72222222222222,77,0.0,81.4,1.4,2.2,September,12,261
12909,Foster ,44.31666666666667,74,0.0,0.0,3.3,0.0,September,13,261
12910,Oak Street ,44.666666666666664,77,0.0,81.4,1.6,2.3,September,13,261
12911,Foster ,44.31666666666667,72,0.0,0.0,3.3,0.0,September,14,261
12912,Oak Street ,44.94444444444444,73,0.0,81.4,1.8,2.4,September,14,261
12913,Foster ,45.05555555555556,59,0.0,0.0,3.3,0.0,September,15,261
12914,Oak Street ,45.22222222222222,62,0.0,81.4,2.4,2.7,September,15,261
12915,Foster ,44.93333333333334,58,0.0,0.0,3.3,0.0,September,16,261
12916,Oak Street ,45.05555555555556,65,0.0,81.4,2.4,3.1,September,16,261
12917,Foster ,44.5,68,0.0,0.0,3.3,0.0,September,17,261
12918,Oak Street ,44.666666666666664,74,0.0,81.4,2.3,3.1,September,17,261
12919,Foster ,44.5,70,0.0,0.0,3.3,0.0,September,18,261
12920,Oak Street ,44.44444444444444,76,0.0,81.4,2.0,2.5,September,18,261
12921,Foster ,44.1,74,0.0,0.0,3.3,0.0,September,19,261
12922,Oak Street ,44.44444444444444,76,0.0,81.4,2.1,2.7,September,19,261
12923,Foster ,44.03888888888889,77,0.0,0.0,3.3,0.0,September,20,261
12924,Oak Street ,44.388888888888886,77,0.0,81.4,2.0,2.3,September,20,261
12925,Foster ,44.03888888888889,79,0.0,0.0,3.3,0.0,September,21,261
12926,Oak Street ,44.44444444444444,80,0.0,81.4,1.6,2.0,September,21,261
12927,Foster ,44.03888888888889,78,0.0,0.0,3.3,0.0,September,22,261
12928,Oak Street ,44.44444444444444,78,0.0,81.4,0.7,0.9,September,22,261
12929,Foster ,44.16111111111111,74,0.0,0.0,3.3,0.0,September,23,261
12930,Oak Street ,44.5,74,0.0,81.4,0.4,0.9,September,23,261
12931,Foster ,44.16111111111111,74,0.0,0.0,3.3,0.0,September,0,262
12932,Oak Street ,44.55555555555556,77,0.0,81.4,1.5,1.9,September,0,262
12933,Foster ,43.7,78,0.0,0.0,3.3,0.0,September,1,262
12934,Oak Street ,44.388888888888886,77,0.0,81.4,1.1,2.3,September,1,262
12935,Foster ,43.422222222222224,81,0.0,0.0,3.3,0.0,September,2,262
12936,Oak Street ,44.44444444444444,76,0.0,81.4,2.2,2.9,September,2,262
12937,Foster ,43.327777777777776,83,0.0,0.0,3.3,0.0,September,3,262
12938,Oak Street ,44.44444444444444,74,0.0,81.4,1.8,2.8,September,3,262
12939,Foster ,43.76111111111111,67,0.0,0.0,3.3,0.0,September,4,262
12940,Oak Street ,44.388888888888886,60,0.0,81.4,0.8,2.6,September,4,262
12941,Foster ,43.7,54,0.0,0.0,3.3,0.0,September,5,262
12942,Oak Street ,44.55555555555556,50,0.0,81.4,0.4,1.1,September,5,262
12943,Foster ,43.327777777777776,53,0.0,0.0,3.3,0.0,September,6,262
12944,Oak Street ,44.5,49,0.0,81.4,0.7,1.0,September,6,262
12945,Foster ,43.327777777777776,51,0.0,0.0,3.3,0.0,September,7,262
12946,Oak Street ,44.22222222222222,57,0.0,81.4,0.7,0.9,September,7,262
12947,Foster ,43.94444444444444,50,0.0,0.0,3.3,0.0,September,8,262
12948,Oak Street ,45.0,53,0.0,81.4,0.9,1.4,September,8,262
12949,Foster ,44.71666666666667,46,0.0,0.0,3.3,0.0,September,9,262
12950,Oak Street ,45.388888888888886,54,0.0,81.4,0.5,0.8,September,9,262
12951,Foster ,45.611111111111114,56,0.0,0.0,3.3,0.0,September,10,262
12952,Oak Street ,45.44444444444444,55,0.0,81.4,1.0,1.6,September,10,262
12953,Foster ,44.43888888888889,64,0.0,0.0,3.3,0.0,September,11,262
12954,Oak Street ,44.888888888888886,70,0.0,81.4,2.3,3.0,September,11,262
12955,Foster ,44.5,62,0.0,0.0,3.3,0.0,September,12,262
12956,Oak Street ,44.611111111111114,70,0.0,81.4,2.4,2.8,September,12,262
